C:\kb>cpppppp.exe
STL loaded: 61329 triangles
Dimensions: X[-0.475..1.102] Y[-0.390..0.343] Z[-0.503..0.779] m

=============================================================
    TURBO MONSTER 1.3L TRIPLE тАФ COMBAT SIMULATION
    2-Stroke | Turbo | Direct Injection | ALS Active
=============================================================
Time(s) | RPM   | Boost | EGT(C) | Wf(g/s) | Power(kW) | Torque(Nm) | Mode
-----------------------------------------------------------------
  15.8 | 12105 | 1.26 |  471 |   10.59 |     28.3 |     20.4 | G4 566km/h | ALS-SPOOL
  15.9 | 12096 | 1.26 |  471 |   10.58 |     28.3 |     20.4 | G4 566km/h | ALS-SPOOL
  16.0 | 12087 | 1.26 |  472 |   10.57 |     28.3 |     20.4 | G4 565km/h | ALS-SPOOL
  16.1 | 12079 | 1.26 |  472 |   10.56 |     28.3 |     20.4 | G4 565km/h | ALS-SPOOL
  16.2 | 12070 | 1.26 |  472 |   10.55 |     28.3 |     20.5 | G4 564km/h | ALS-SPOOL
  16.3 | 12061 | 1.25 |  472 |   10.54 |     28.3 |     20.5 | G4 564km/h | ALS-SPOOL
  16.4 | 12053 | 1.25 |  473 |   10.54 |     28.4 |     20.6 | G4 564km/h | ALS-SPOOL
  16.5 | 12044 | 1.25 |  473 |   10.53 |     28.4 |     20.6 | G4 563km/h | ALS-SPOOL
  16.6 | 12036 | 1.25 |  473 |   10.53 |     28.5 |     20.7 | G4 563km/h | ALS-SPOOL
  16.7 | 12027 | 1.25 |  473 |   10.52 |     28.5 |     20.8 | G4 562km/h | ALS-SPOOL
  16.8 | 12019 | 1.25 |  473 |   10.52 |     28.6 |     20.8 | G4 562km/h | ALS-SPOOL
  16.9 | 12011 | 1.25 |  474 |   10.51 |     28.6 |     20.9 | G4 562km/h | ALS-SPOOL
  17.0 | 12003 | 1.25 |  474 |   10.51 |     28.7 |     21.0 | G4 561km/h | ALS-SPOOL
  17.1 | 11994 | 1.25 |  474 |   10.51 |     28.8 |     21.0 | G4 561km/h | ALS-SPOOL
  17.2 | 11986 | 1.25 |  474 |   10.50 |     28.8 |     21.1 | G4 561km/h | ALS-SPOOL
  17.3 | 11979 | 1.25 |  474 |   10.50 |     28.9 |     21.2 | G4 560km/h | ALS-SPOOL
  17.4 | 11971 | 1.25 |  474 |   10.50 |     29.0 |     21.3 | G4 560km/h | ALS-SPOOL
  17.5 | 11963 | 1.25 |  475 |   10.50 |     29.0 |     21.3 | G4 559km/h | ALS-SPOOL
  17.6 | 11955 | 1.25 |  475 |   10.49 |     29.1 |     21.4 | G4 559km/h | ALS-SPOOL
  17.7 | 11948 | 1.25 |  475 |   10.49 |     29.2 |     21.5 | G4 559km/h | ALS-SPOOL
  17.8 | 11940 | 1.25 |  475 |   10.49 |     29.3 |     21.6 | G4 558km/h | ALS-SPOOL
  17.9 | 11933 | 1.25 |  475 |   10.49 |     29.4 |     21.7 | G4 558km/h | ALS-SPOOL
  18.0 | 11926 | 1.25 |  475 |   10.49 |     29.5 |     21.8 | G4 558km/h | ALS-SPOOL
  18.1 | 11918 | 1.25 |  475 |   10.49 |     29.5 |     21.8 | G4 557km/h | ALS-SPOOL
  18.2 | 11911 | 1.25 |  476 |   10.49 |     29.6 |     21.9 | G4 557km/h | ALS-SPOOL
  18.3 | 11904 | 1.25 |  476 |   10.49 |     29.7 |     22.0 | G4 557km/h | ALS-SPOOL
  18.4 | 11897 | 1.25 |  476 |   10.49 |     29.8 |     22.1 | G4 556km/h | ALS-SPOOL
  18.5 | 11890 | 1.25 |  476 |   10.49 |     29.9 |     22.2 | G4 556km/h | ALS-SPOOL
  18.6 | 11884 | 1.25 |  476 |   10.49 |     30.0 |     22.3 | G4 556km/h | ALS-SPOOL
  18.7 | 11877 | 1.25 |  476 |   10.49 |     30.1 |     22.4 | G4 555km/h | ALS-SPOOL
  18.8 | 11870 | 1.25 |  476 |   10.49 |     30.1 |     22.4 | G4 555km/h | ALS-SPOOL
  18.9 | 11864 | 1.25 |  476 |   10.49 |     30.2 |     22.5 | G4 555km/h | ALS-SPOOL
  19.0 | 11857 | 1.25 |  476 |   10.50 |     30.3 |     22.6 | G4 554km/h | ALS-SPOOL
  19.1 | 11851 | 1.25 |  476 |   10.50 |     30.4 |     22.7 | G4 554km/h | ALS-SPOOL
  19.2 | 11845 | 1.25 |  477 |   10.50 |     30.5 |     22.8 | G4 554km/h | ALS-SPOOL
  19.3 | 11838 | 1.24 |  477 |   10.50 |     30.6 |     22.9 | G4 554km/h | ALS-SPOOL
  19.4 | 11832 | 1.24 |  477 |   10.50 |     30.7 |     23.0 | G4 553km/h | ALS-SPOOL
  19.5 | 11826 | 1.24 |  477 |   10.50 |     30.8 |     23.0 | G4 553km/h | ALS-SPOOL
  19.6 | 11820 | 1.24 |  477 |   10.50 |     30.9 |     23.1 | G4 553km/h | ALS-SPOOL
  19.7 | 11814 | 1.24 |  477 |   10.51 |     30.9 |     23.2 | G4 552km/h | ALS-SPOOL
  19.8 | 11809 | 1.24 |  477 |   10.51 |     31.0 |     23.3 | G4 552km/h | ALS-SPOOL
  19.9 | 11803 | 1.24 |  477 |   10.51 |     31.1 |     23.4 | G4 552km/h | ALS-SPOOL
